"","calBP","JanPrecip","FebPrecip","MarPrecip","AprPrecip","MayPrecip","JunPrecip","JulPrecip","AugPrecip","SepPrecip","OctPrecip","NovPrecip","DecPrecip","JanTmin","FebTmin","MarTmin","AprTmin","MayTmin","JunTmin","JulTmin","AugTmin","SepTmin","OctTmin","NovTmin","DecTmin","JanTmax","FebTmax","MarTmax","AprTmax","MayTmax","JunTmax","JulTmax","AugTmax","SepTmax","OctTmax","NovTmax","DecTmax","MoAvgPrecip","MoAvgTmin","MoAvgTmax"
"X.480",4800,38.7950826290527,35.6147547654115,29.9721315597576,24.5333337861984,24.2327872364899,19.8114757332645,18.8060112038597,18.9103828101862,17.3972680712007,20.9147544493441,24.1939895843548,34.4792356126295,-8.97486315635058,-7.09524571712388,-4.91431684230195,-1.72950815454207,3.09043709068595,7.62830583629061,12.2155188224355,11.1492347769399,6.37562829646908,0.939344235914734,-4.42453544004693,-8.11617467173787,4.95459006663636,6.48191242709837,8.97316919519602,13.3460652684905,19.3956825954667,26.2986879817775,32.4106549226521,31.5002177712696,26.3745895760958,19.3063383884117,11.3036063316741,6.24185777296785,25.6384339534791,0.5119854230527,17.2156143581447
"X.479",4790,33.5475416131358,35.5765034357707,38.9475417684336,35.9792354927688,32.674864055029,22.0142080878299,18.2316942241022,18.3907106821654,19.1355194863074,24.3688528941629,25.945355691545,31.2737709212173,-7.47169385079926,-5.5239342962356,-3.76333323691061,-1.18775954041528,3.02786878319304,7.06344243875944,11.2432784340421,9.91617462999834,5.13732229336038,0.117814199530769,-4.44907092754958,-7.21344247305654,6.15890694759745,7.74852439598308,9.92420742811401,13.894699133159,19.6080869612147,26.2654639280559,32.1095621598874,30.9158464129505,25.6180322157229,18.7302727412656,11.2851363453057,6.95715831993708,28.0071498627057,0.574722204493098,17.4346580824328
"X.478",4780,36.10710452554,37.6967221661344,37.4945361705426,32.4071044348628,30.1890715171731,21.563934846654,18.4251369231386,17.9480877639166,17.0437161674916,21.02568345122,23.8278692537318,31.7519132218074,-8.51699433827905,-7.0224042297061,-5.51322391108086,-2.70360649240717,2.24950812878138,7.27508182027708,12.1804915282244,11.0649178015078,6.00912553479111,0.514699428703616,-4.54907095774275,-7.77409816406097,5.29595615710717,6.41939876015843,8.30699431375076,12.4412565322522,18.7980870054068,26.3571032852423,32.892622358812,31.9492890717553,26.4644256133199,19.1973765899575,11.3251363723004,6.56961733479399,27.1234067035177,0.267868845750712,17.1681052829047
"X.477",4770,47.5715856239444,46.3852465269996,39.5852464613367,29.6076507255679,24.7415304509668,16.4071040879833,13.7622953803161,14.2169401319952,14.9601095282966,20.9147544923376,26.9103829039902,40.2366127368531,-8.06994515465053,-6.11617468940756,-4.27819663123355,-1.58743165732651,2.75262289212335,6.89234956594113,11.1328959080691,9.80797792295289,4.97289605756275,-0.152732236616191,-4.8529507204931,-7.7421856184434,5.47240424677323,7.08158452930998,9.46765006500515,13.6707647198536,19.5502182069372,26.3004365514536,32.2362833283638,31.1426223171213,25.8969392620149,18.896666255805,11.1659013977468,6.48131130187889,27.941621587549,0.229927136539863,17.280231848522
"X.476",4760,38.6437164994537,39.8284161103879,40.8792356272213,34.5956290380551,28.2803282894072,16.7655740403087,13.3939892998159,14.7267762272736,17.782513996291,26.1513665360831,30.2300552097175,36.6098365992145,-8.063661019272,-6.40180315232016,-4.76459004359493,-2.13939885296375,2.28229501864827,6.63666649952612,11.1741527299412,10.1653003464631,5.58300535242414,0.546174827576335,-4.25983595033812,-7.41513642750151,5.40857912005622,6.69016378708795,8.79934404195984,12.9138248044936,18.9376498206717,26.0074311970362,32.285736949066,31.4586331310168,26.3571578896111,19.3835514621005,11.5697264827666,6.69983592966337,28.1572864561024,0.278597444049057,17.2093028846275
"X.475",4750,46.6644817519058,46.1240447727057,40.3557383063061,31.8229513064108,28.9131152812249,21.7207653652775,18.4502735515761,17.5240440316539,16.6021860675082,21.030601461077,25.5420770332462,38.5590170302678,-7.93437139649209,-6.67431681884117,-5.58027310514711,-3.14032779722551,1.60896171810604,6.61448073647713,11.5934423794512,10.6005462251726,5.71398893837395,0.478196704546448,-4.27032776673635,-7.22934411132271,5.5980326694645,6.53579218530915,8.09885226312231,11.9768849852307,18.2428411369115,25.8619666177718,32.4857369615732,31.6038243861798,26.1725677531925,19.0386335185317,11.3808739967034,6.83584682732983,29.44244132993,0.1483879755302,16.98598777511
"X.474",4740,36.0142082256046,36.7196727763108,36.4803284921281,31.7207654838354,29.6344266901902,21.1087435454619,18.2081969956883,18.3879784782076,18.3377052291495,23.2502736276616,26.0180332256797,33.0213120413608,-6.83978127466281,-5.41983595148462,-4.33786876182087,-2.13420760224426,2.19038245440181,6.70540967437088,11.3385789654945,10.2527320222125,5.52234958519375,0.588907082030763,-3.80060100522849,-6.4140982097371,6.36754082668512,7.56956268342141,9.39688503188514,13.1981964866972,18.9781963160781,25.9056278395522,32.1080866641686,31.2643162148898,26.2337698910406,19.478032336209,12.0039887949417,7.48617469075599,27.4084704009399,0.637663914877175,17.4991981480271
"X.473",4730,33.8562846261947,36.3289624511218,39.0251373489046,34.1989075681551,29.2639349874903,18.1229511554775,14.6229510861016,15.4688527636189,17.3398909881467,23.7420768828991,26.4530059626845,31.7262300845704,-8.73486318185803,-6.52661185919261,-3.99508186474524,-0.896393426006935,3.302950745764,6.95415284317699,11.0148085111477,10.0271582580655,5.80142060935986,0.859999981439097,-4.29218568469657,-7.99448069213518,5.33486327162532,7.2455736161744,10.1890161265848,14.6370488020892,20.2628957248125,26.4483053697263,32.0796714324117,31.1442615946785,26.3524584223012,19.5666661809702,11.6306008380619,6.49956270889506,26.6790988254471,0.460072853359884,17.6159103406943
"X.472",4720,40.2562848961418,39.0098368222596,34.0453558385046,28.2715852325731,27.3901645238282,20.6153008722868,18.4213116950676,18.0224046094821,16.7371587570899,20.6961752430337,23.9448091579917,34.2765032919378,-9.11010910880045,-7.22448072539734,-5.09038239118994,-2.05136606784263,2.53459010597909,6.82950803971356,11.3046991597108,10.3074860696584,5.74475396754312,0.530327860215078,-4.67513651612515,-8.288360477074,4.59737695258905,6.12775940273995,8.75868829351957,13.1734970176155,19.0942617895825,25.7912562948758,31.8766113239559,31.188523923113,26.4183601108405,19.5330050056749,11.434589929268,6.08295067770234,26.8072409116831,0.0676274930325442,17.0064067267898
"X.471",4710,38.6256837219488,36.0005470286302,30.5606562635286,25.4562845620953,25.5551917096956,20.5693992672722,18.7961752010825,18.8901642215708,17.4540986441524,20.8519129831283,23.7819677206988,33.8349732727301,-7.75207632338333,-5.84715832680301,-4.00863378295482,-1.34251362840579,2.92672124907089,6.99273208717057,11.2554642307302,10.0703276541552,5.43289606460457,0.423442606025381,-4.29650262209887,-7.31087415825189,5.87404358803289,7.90857906334224,10.7916390890958,15.1490707032667,20.7167754668356,26.8496168063638,32.3152451437028,31.0957916343147,26.014644268432,19.1602727858747,11.4415844138203,6.71349710818441,25.8647545497111,0.545318754154931,17.8358966726055
