"","calBP","JanPrecip","FebPrecip","MarPrecip","AprPrecip","MayPrecip","JunPrecip","JulPrecip","AugPrecip","SepPrecip","OctPrecip","NovPrecip","DecPrecip","JanTmin","FebTmin","MarTmin","AprTmin","MayTmin","JunTmin","JulTmin","AugTmin","SepTmin","OctTmin","NovTmin","DecTmin","JanTmax","FebTmax","MarTmax","AprTmax","MayTmax","JunTmax","JulTmax","AugTmax","SepTmax","OctTmax","NovTmax","DecTmax","MoAvgPrecip","MoAvgTmin","MoAvgTmax"
"X.361",3610,30.3992005691528,27.435200592041,30.7488005371094,28.5304005584717,29.7224005203247,24.4944005355835,37.8104005889893,43.0672006835937,33.1480005187988,30.1456005401611,22.0312003479004,26.9576004714966,-13.7705596923828,-11.6899197425842,-8.55343984222412,-4.19895990294218,0.571999982491136,4.52975989192724,8.96167978620529,8.38823980283737,4.08055990570784,-1.17663996896148,-7.33671983337402,-12.0971197662354,0.511119998440146,2.69479993538558,6.01663988444209,11.1581597213745,17.4017596130371,23.9231994171143,28.2519993438721,27.453679397583,23.422319480896,17.0930396194458,8.62783979320526,2.39927994477749,30.3742005386353,-2.69092661496128,14.0794863457978
"X.360",3600,25.4104004058838,24.6712004089355,30.4904004821777,30.4840005874634,31.9912007293701,24.8560004272461,37.0608005828857,40.5040006866455,30.1120004425049,26.3752004699707,18.4864002609253,22.0056004104614,-12.7991997337341,-10.827119758606,-8.07199979496002,-4.1120799010992,0.391360001012683,4.22799990512431,8.58143980789185,7.95231981578469,3.66439994229376,-1.36215995573998,-7.09023983573914,-11.3677597351074,1.67951996284723,3.77335992242396,6.6932798320055,11.4399997234344,17.4490395736694,23.8924795684814,28.1349593353271,27.2046393127441,23.0856795959473,16.9302395858765,8.92063979911804,3.25935992199183,28.5372671578725,-2.56775327023988,14.3719330111556
"X.359",3590,28.7016004638672,27.2840004501343,34.3968004989624,34.3272004699707,35.3608005905151,27.3224004173279,39.6232006072998,47.0088007659912,39.6736007232666,36.8544007110596,24.701600402832,26.82080052948,-13.3410396575928,-11.5791197052002,-8.9231997756958,-4.95327989256382,-0.340319982752204,3.68663990584016,8.28399980592728,7.90223983994126,3.79647992809117,-1.20311998096108,-7.07799985408783,-11.6290397338867,1.18983997566998,2.94823993238807,5.53703986380994,10.2328797874451,16.5477596130371,23.5168793716431,28.1664794158936,27.3668794250488,23.1311994934082,16.820799621582,8.71039976882935,2.97199993471801,33.5062672192256,-2.94814659191171,13.9283663502894
"X.358",3580,26.6752004165649,26.4896004257202,33.3024005432129,32.490400642395,31.7896006851196,22.5744003295898,31.9680006942749,35.5424006958008,28.3760004119873,26.5032004699707,19.1504003715515,22.9808003845215,-14.6808796386719,-12.3950397529602,-8.78823977470398,-4.1113599037081,0.669359991490841,4.40951989996433,8.7286398267746,8.25911982131004,4.16167989730835,-1.10775996506214,-7.5871998462677,-12.8106397514343,0.153919997751713,2.36295993642509,5.81759986434877,11.1271997394562,17.5225596618652,24.1537594985962,28.5464793548584,27.7592793426514,23.6755194854736,17.2164796905518,8.5616797990799,2.14303995785117,28.1535338392258,-2.93773326633001,14.0867063607425
"X.357",3570,35.0000006637573,31.2568006896973,33.0648005142212,29.0448004837036,29.3584005661011,23.9704004821777,36.9104007110596,41.3328007659912,31.3048004760742,29.070400390625,22.546400428772,29.7352003860474,-13.8937597198486,-12.1793597297668,-9.43039976501465,-5.18943988278508,-0.168560013532639,4.28167988240719,9.1170397977829,8.70487981238961,4.33375990912318,-1.01503997707367,-7.2197598323822,-12.0216797103882,0.81487998020649,2.53255994158983,5.19055983841419,9.98031979465485,16.3652796173096,23.3886394500732,28.1241593322754,27.4451192626953,23.3123994903564,16.9891996917725,8.72927981853485,2.76335992529988,31.049600546519,-2.89005326909075,13.8029796785985
"X.356",3560,28.5472003707886,28.2624006347656,37.4752006149292,36.945600692749,34.7720005645752,23.5168005180359,32.0576005325317,38.9848006744385,36.2832006225586,36.366400604248,25.0616004257202,26.7056005020142,-14.229919708252,-11.9319197654724,-8.49591980934143,-3.9971999143362,0.67983998221159,4.3774398984164,8.60471979105473,7.98047987174988,3.73831992733479,-1.49703995738924,-7.72919982910156,-12.5951997108459,0.733759975165129,2.72567994195223,5.6315998763442,10.6396797485352,17.1840795974731,24.2471994628906,28.8146392211914,27.7708792877197,23.193839515686,16.5617596664429,8.23231981039047,2.42415994842351,32.0815338964462,-2.92463326866428,14.0132996710179
"X.355",3550,35.0480006027222,31.7544005584717,34.7712005310059,29.5224005508423,26.4440004501343,18.3688003349304,27.299200378418,32.6640005569458,29.023200592041,30.5336004180908,24.4176005096436,30.7832004699707,-12.8254396896362,-11.0236797370911,-8.47855982971191,-4.60511989328265,-0.0122399945110083,4.03679990190268,8.56167981696129,7.98855981642008,3.66023992133141,-1.39351996994019,-7.09743984031677,-11.3368797798157,1.30503997991979,3.31223991420865,6.15247988724709,10.8852797679901,16.9623196029663,23.527999458313,27.8719993286133,26.9866393737793,22.8580794906616,16.674719619751,8.637759786129,2.94487991829216,29.2191338294347,-2.71046660647417,14.0099530106559
"X.354",3540,32.6456005859375,31.2912005386353,35.9440006103516,32.6584005279541,31.880000579834,24.4344005432129,33.8616005401611,36.0960005493164,27.1952006072998,25.3352004241943,19.7936003456116,26.501600479126,-13.7846396942139,-11.8807997398376,-8.98751979255676,-4.76871987402439,0.0392799991667271,4.16543990671635,8.74447982382774,8.23127978609502,3.91367993463576,-1.32271997192502,-7.40423980712891,-12.0795997123718,0.693279987186193,2.66903994749486,5.6659998510778,10.5951197967529,16.8308796157837,23.5095194702148,27.9846393432617,27.2459993286133,23.2147995986938,16.9506396026611,8.64071981906891,2.58007993739843,29.8030671943029,-2.92783992846807,13.881726358184
"X.353",3530,28.2424005203247,27.0384004058838,34.2112004165649,33.4536005706787,32.2224005203247,22.6424004135132,33.4448003311157,40.6672006988525,36.140000579834,35.1400006561279,24.1952003631592,26.2912004928589,-12.5351197242737,-10.4703997440338,-7.69775984382629,-3.77295990145206,0.656719982340932,4.39231987552345,8.62303982019424,7.86791984343529,3.49159991762042,-1.53199996113777,-7.15423982429504,-11.2598396987915,1.44679996816814,3.80919990360737,6.9637598657608,11.8380796966553,17.8350396499634,24.1332794952393,28.1389594421387,26.9359194793701,22.5761594390869,16.2893596038818,8.29535978031158,2.78647993648052,31.1407338307699,-2.44922660489132,14.254033021722
"X.352",3520,30.5024005813599,28.4392005157471,31.6896004714966,28.7336005630493,28.8192006149292,22.5160003547668,33.4504005279541,36.2384005737305,26.9552004852295,24.874400352478,19.2512003593445,25.4328005828857,-13.9143196563721,-11.6265597457886,-8.15335980796814,-3.48647993946075,1.48095997215807,5.49047987940908,9.85671980524063,9.12943978691101,4.60423987579346,-0.911679970800877,-7.32159983444214,-12.2523197212219,0.877439989984035,3.23495993870497,6.73991984337568,12.020399723053,18.320799621582,24.8067194824219,29.0168792419434,28.0427194366455,23.8234394378662,17.3547996902466,8.83359981918335,2.64511995081604,28.0752004985809,-2.25870661304519,14.6430663479852
"X.351",3510,27.563200630188,26.091200378418,31.5648005752563,30.8224005355835,32.3136005325317,25.7392004203796,39.3648005828857,44.3728007202148,34.1160006866455,30.3488005371094,21.0928004226685,24.6048004226685,-13.2221597061157,-11.4014397621155,-8.58271978187561,-4.30295989745855,0.721759988337755,5.13463986894488,9.87495981252193,9.32495979434252,4.81575988841057,-0.602479989767075,-6.78007984352112,-11.4754398078918,1.25015997733176,3.29807990863919,6.33887983337045,11.2913597373962,17.5308795700073,24.1859994659424,28.5973594055176,27.7613594055176,23.6308795776367,17.3183196182251,9.02927981758118,3.04719993010163,30.6662005370458,-2.20793328634898,14.4399796872723
"X.350",3500,26.6424004058838,25.0432005004883,29.8200004653931,28.9544005126953,30.74080052948,25.400000453949,36.7496006011963,40.6680007781982,31.0912005310059,27.9624005279541,19.9464003257751,23.6936005477905,-15.0526395874023,-13.1785596656799,-9.89071978759766,-5.07263986325264,0.366479987487197,5.03287990450859,9.98839979100227,9.61927979707718,5.15623988848925,-0.565839983582497,-7.39199984741211,-12.8575197639465,0.0559999959766865,1.90975995108485,4.84687987190485,9.88607981395722,16.4046396026611,23.4405594711304,28.1483194732666,27.4320794219971,23.2371995239258,16.7619995727539,8.27039981079102,2.07527995656431,28.8926671816508,-2.8205532608591,13.5390997055011
"X.349",3490,29.0944004974365,28.8984004821777,37.0704006881714,36.460800453186,36.1344006500244,26.2432004470825,37.2048007354736,41.719200592041,33.5888005523682,31.1048006439209,21.8792004318237,25.4888002929688,-14.3258396911621,-12.3900797157288,-9.35231977081299,-5.01543989230692,-0.17383998388052,3.92295991826057,8.51327978980541,8.07983985352516,3.86015990054607,-1.38447997550666,-7.60975985908508,-12.4989597167969,0.32472000181675,2.05327994334698,4.76911987090111,9.61567976093292,16.0356796417236,23.0727994842529,27.8233592834473,27.1652794036865,23.0471194763184,16.6986396636963,8.37103981304169,2.32071994711459,32.0739338722229,-3.19787326192856,13.4414530241899
"X.348",3480,28.976800491333,27.3984003829956,33.0304006118774,31.6656005401611,31.5000006332397,23.4768004837036,34.868800743103,40.1168005981445,32.8704004974365,31.0080006713867,22.2616003341675,25.9672004165649,-14.0924796524048,-11.730479763031,-8.03527983951569,-3.42183991634846,1.11543996980786,4.53423988041282,8.69143981361389,8.30503983199596,4.46943988251686,-0.578239979445934,-6.97303982543945,-12.225439655304,0.41271999117732,2.66495993964374,6.24559985822439,11.5292797393799,17.6914396057129,23.9999994735718,28.2773593292236,27.6736792755127,23.9659193725586,17.7587995834351,9.11071980667114,2.51391993904114,30.2617338670095,-2.49509993776182,14.3203663261794
"X.347",3470,28.6720005264282,29.2640006637573,37.2664007110596,35.8696006469727,34.3592005767822,23.7848004646301,32.7792005310059,34.9824006652832,27.0952004699707,25.2488003997803,18.8392004623413,23.6376002120972,-13.6591997299194,-11.4466397247314,-8.39839981365204,-4.05159993064404,0.880639967650175,5.0430398478508,9.38471978385746,8.35719978117943,3.43071992763877,-2.13983994811773,-8.13935982131958,-12.3980797080994,0.623359992206097,2.68759996129572,5.56479987984896,10.49903972435,16.956959564209,23.9276795120239,28.3779992523193,27.2060793304443,22.5355194549561,15.9209596366882,7.73375982296467,2.14023995220661,29.3165338608424,-2.76139994735892,13.6811663402927
"X.346",3460,31.5592005310059,29.6712005004883,34.7768005218506,32.2096005935669,31.6408005905151,23.7656003875732,34.2976007080078,39.0696007080078,31.7216007080078,30.1984005889893,22.4192004699707,27.4624003601074,-13.5551996803284,-11.4655997467041,-8.377119805336,-4.0624799028486,0.701519985333085,4.67287986135483,9.08135981273651,8.44087981557846,4.05111988514662,-1.22415997689962,-7.31903985595703,-11.96327967453,0.684079987004399,2.72719991841912,5.76175988459587,10.7103997173309,16.9484796524048,23.6061594467163,28.0200794372559,27.1875993347168,23.0597595367432,16.7497596664429,8.46367983341217,2.48351993690431,30.7326672223409,-2.58492660687119,13.8668730293289
"X.345",3450,28.4984004440308,26.7008004379272,31.2736005096436,29.2848004455566,28.5184005508423,20.9232004165649,30.6208004455566,35.3800006561279,29.1064005126953,28.0088003997803,20.7512003097534,25.1208004074097,-13.8356796875,-11.8516797180176,-8.79079978942871,-4.28711986899376,0.882399985671043,5.33231988172233,10.0136797451973,9.32495973920822,4.6279998703599,-0.989759982585907,-7.33623983383179,-12.1244797210693,0.726479997366667,2.71591995498538,5.61183988016844,10.6012797832489,17.1231195068359,24.165839515686,28.724799407959,27.6877593536377,23.1299194946289,16.5203196411133,8.20903980922699,2.41191995246708,27.8489337946574,-2.41953328160569,13.9690196914437
"X.344",3440,35.4232004776001,33.0104005661011,36.402400604248,33.4112006149292,34.8096005172729,28.4768005752563,43.0512006530762,45.0272010040283,31.3320003967285,27.5680004425049,21.2360002403259,28.860800453186,-13.7171996841431,-11.7703997116089,-8.85103981208801,-4.74631987464428,-0.207199998617172,3.60295990693569,8.03303982059658,7.61551981860399,3.57343991887569,-1.41047995811701,-7.36167984199524,-12.0227996902466,0.531359988123179,2.40855994191766,5.28983988276124,10.0612797985077,16.1142395858765,22.6483995361328,27.1275993041992,26.5641593475342,22.8139994735718,16.783279624939,8.58015981435776,2.49799993538856,33.2174005454381,-3.10517992553736,13.4517396861091
"X.343",3430,29.962400680542,28.0248005447388,32.6664005889893,30.8504004745483,31.304800567627,24.3464003982544,36.036800491333,40.8712008361816,31.9496005554199,29.3784005584717,21.3776003112793,26.1192004089355,-12.3718397407532,-10.5277597732544,-8.01103981018066,-4.16263990026712,0.43511998090148,4.49719986996055,8.97399977350235,8.28223981118202,3.81583989906311,-1.28919997009635,-6.92207984542847,-11.0075197944641,1.60759996336699,3.60199993155897,6.39847987784445,11.1260797233582,17.2568795852661,23.9035994873047,28.2737593994141,27.3367994384766,23.1082394790649,16.8647995758057,8.84071976852417,3.21047992177308,30.2406672013601,-2.35730662498623,14.2941196793132
"X.342",3420,28.5592004776001,27.1400004882812,33.5632004241943,32.4200004272461,31.9512006225586,23.2232004547119,35.3312005844116,41.5536005859375,34.9256007080078,33.3248007049561,23.4040004959106,26.2312004547119,-13.1047197570801,-11.0670397567749,-8.04823979473114,-3.86207992875576,0.72239998281002,4.52807989946008,8.90335979890823,8.3910398042202,4.23943990245461,-0.830479988574982,-6.82231986999512,-11.4700797767639,1.16191997349262,3.34135991558433,6.52127986121178,11.4134397735596,17.3531996231079,23.5947194976807,27.7731993713379,26.9975194702148,23.1491195907593,17.0881596450806,8.90807979679108,2.91767991897464,30.968933869044,-2.36838662373523,14.1849730364829
"X.341",3410,27.5832004776001,26.3024005432129,31.8200006713867,30.8872004699707,32.1384005508423,25.7816004371643,37.6120006713867,41.3768007507324,31.2560004577637,27.7800006103516,19.7712004203796,23.9032004241943,-13.0713597335815,-10.782319770813,-7.60815981674194,-3.44463994421065,0.934959989115596,4.41239989829063,8.4723998144865,7.74271983259916,3.51383994328976,-1.49935995781422,-7.32063982391357,-11.7171197166443,1.10007996335626,3.57551992048323,7.10079985800385,12.1794397621155,18.0676795501709,24.0677593841553,27.9872793579102,27.0295995025635,23.0887195205688,16.9559996261597,8.71255979824066,2.71231995229423,29.6843338737488,-2.53060660716146,14.3814796830018
"X.340",3400,33.1824005203247,31.282400642395,36.6096008987427,33.7376005325317,32.6288005981445,23.8320004005432,35.0984006347656,40.092000793457,32.7016006622314,31.433600479126,23.5376004714966,28.9360004806519,-13.9100796737671,-11.4774397163391,-7.88127978420258,-3.45711992907524,0.855759973481298,4.05983993050456,8.03071979090571,7.51927980706096,3.66415990686417,-1.24815996523201,-7.36495984458923,-12.2835197601318,0.579359985813498,2.97287990577519,6.59511989402771,11.8099197158813,17.8031195755005,23.8888795089722,27.9583194274902,27.2154395751953,23.4670394973755,17.3303996124268,8.84991982078552,2.47375993973017,31.9226672595342,-2.7910666053767,14.2453463715812
"X.339",3390,32.8752004394531,30.1448004837036,33.9656006851196,30.3608005447388,29.0088005142212,21.4920003662109,31.1304005661011,36.1656007537842,30.3872004547119,30.1232005462646,23.1128003387451,28.8064004516602,-12.6942397117615,-10.7823997478485,-8.22823978900909,-4.36247991222143,0.234639997154474,4.27239990669489,8.6865598320961,7.9021598007679,3.34175991019607,-1.80607995921373,-7.41319983100891,-11.4181597251892,1.36487996438146,3.50319991184771,6.41927987140417,11.2580797634125,17.4795996017456,24.1604794769287,28.4426392669678,27.2975994415283,22.8099994812012,16.3919995727539,8.33983979129791,2.81583992733061,29.7977338453929,-2.68893993577858,14.1902863392333
"X.338",3380,29.7800004196167,28.1784005432129,33.4024005966187,31.264800567627,30.3376005325317,22.3416003265381,32.6064004898071,37.2112006072998,30.0648006286621,28.6840005187988,21.3200003929138,25.9592005462646,-14.2988796463013,-12.2419197120667,-8.92911980819702,-4.31935990270972,0.704079982042313,4.87319990181923,9.47039979743957,8.99583984184265,4.67751991009712,-0.759039983615279,-7.24783982086182,-12.3844796981812,0.275359988883138,2.23983995312452,5.3439998690486,10.5161597881317,17.0899196166992,24.1037593383789,28.7520792541504,27.9648793334961,23.6944794845581,17.1278396377563,8.53895978736877,2.27615996129811,29.2625338474909,-2.62163326155767,13.9936196677412
"X.337",3370,32.4776006622314,29.8640006561279,33.9000007858276,31.2760006027222,31.7960005874634,25.0800004463196,38.4784007568359,43.538400680542,33.7704006500244,31.2176005401611,23.0736004867554,28.4704004898071,-14.1834396896362,-12.3029597091675,-9.29423981666565,-4.91991988873482,0.0296800028681755,4.26743989241123,8.95287977743149,8.53495977163315,4.25911990684271,-1.06175996136665,-7.35623985671997,-12.3000796585083,0.466079976707697,2.34455994176865,5.26031989644468,10.2091197891235,16.5797596588135,23.4567195129395,28.0723193664551,27.3636795196533,23.2646394348145,16.9137596588135,8.53591979026795,2.42623995324969,31.9118672787348,-2.94787993580103,13.7410930415876
"X.336",3360,30.0592005157471,28.9024004592896,34.4592005386353,32.2200005340576,31.6632005081177,23.7112003707886,33.7280006561279,37.4880006866455,29.4984006195068,27.7128004608154,20.6304003372192,25.6368004837036,-14.5540796890259,-12.6072797241211,-9.45943980789185,-4.99335988551378,-0.0493600034713745,4.11367990815639,8.75855977725983,8.36743982696533,4.15431989187002,-1.16575997191668,-7.54751983070374,-12.619839679718,0.2740799741745,2.1856799351573,5.16943989078701,10.1130397434235,16.3779996795654,23.1032794342041,27.6551994476318,27.0154393920898,23.0724794769287,16.8285595703125,8.453839802742,2.27175994805992,29.6424671808879,-3.1335532656759,13.5433996912564
"X.335",3350,28.4040004730225,27.9760005111694,36.8848006362915,35.3576006774902,31.1928004226685,19.5576003227234,28.1272004852295,34.7568006210327,33.3296003723145,35.2728005523682,25.0680003585815,26.7056004714966,-14.1824797286987,-12.1059197807312,-8.72943980979919,-4.10895988811553,0.844559981048107,4.90351989150047,9.46447978281975,9.05983979249001,4.87735987272859,-0.479119995579123,-6.98759983253479,-12.2144797286987,0.267279998704791,2.28215994803607,5.39591985815763,10.5932797107697,17.2185596389771,24.2796794509888,28.9000792999268,27.9953592834473,23.5651995162964,16.9060796432495,8.33359977817535,2.17183995307982,30.2194004920324,-2.47151995363086,13.9924196733174
"X.334",3340,34.4968003997803,31.7176005401611,35.8248005447388,32.7168006973267,32.4784005508423,25.5320006446838,36.8408005905151,41.6864007110596,33.142400604248,31.3400005645752,23.7280004348755,29.8376004562378,-13.4009597434998,-11.414959777832,-8.34055979919434,-4.10783991587162,0.475439982637763,4.26031991252303,8.69927985787392,8.35143980613351,4.39335990405083,-0.61079999679327,-6.71391984558105,-11.5894397773743,0.847519986987114,2.74647993128002,5.61599987399578,10.4608797855377,16.6940796813965,23.4341595001221,27.96071925354,27.2358393554688,23.1931194610596,16.9501596374512,8.70591982460022,2.72287993726134,32.4451338949204,-2.49988661607727,13.8806463523917
"X.333",3330,28.1280004959106,25.7288005828857,29.4312005157471,27.8992004776001,29.1056004333496,23.6656005134583,35.7696006469727,40.6720007171631,31.5624005737305,28.6616004943848,20.8064002723694,25.0320004119873,-14.1888796920776,-12.0092797393799,-8.6779197845459,-4.06207992720604,0.982879974916577,5.15239991295338,9.63471974861622,8.92647981274128,4.34263990807533,-1.21287996695936,-7.60983982467651,-12.5015197410583,0.163279994189739,2.41607995027304,5.86575984682143,11.1800797634125,17.6026395721436,24.2619194564819,28.6201593780518,27.727199432373,23.5095194854736,16.9825596389771,8.363839802742,2.05559995941818,28.8718671779633,-2.60193994321674,14.0623863566965
"X.332",3320,33.6960004882812,31.4080006103516,36.8992005386353,34.3224005126953,34.1368005752563,27.0144004707336,38.0736005783081,43.6216007080078,35.6800007171631,33.4704006195068,24.4560003890991,29.6264005126953,-14.5911996612549,-12.3976797103882,-8.86575982093811,-4.23615989054739,0.533119992464781,4.30343989214301,8.69743976712227,8.33607983112335,4.34791988459229,-0.859039977386594,-7.34191983032227,-12.6299197616577,0.163599991559982,2.21767996910214,5.46447987551987,10.5264797401428,16.6768796768188,23.1412795562744,27.5521595001221,26.982159286499,23.2447995071411,17.0957596130371,8.62295980834961,2.23231994628906,33.5337338933945,-2.89197327375412,13.6600463725713
"X.331",3310,29.3864005737305,28.4352005615234,34.2824005661011,32.6448006286621,32.2704004669189,23.8848005256653,35.1248005447388,38.3680007019043,29.3592005004883,27.0504004364014,20.0208003501892,24.8800004196167,-13.0799997062683,-11.2233597984314,-8.56399981307983,-4.55207988876104,0.173120000064373,4.31407990157604,8.86023982453346,8.22959981997311,3.78183990496397,-1.41359996347129,-7.2471198387146,-11.5730397033691,1.3491199722141,3.18887992343307,5.78263988047838,10.4523197879791,16.7280796127319,23.642879486084,28.1930394592285,27.257999420166,22.8982394638062,16.561039680481,8.54335981941223,2.97799994242191,29.6422671896617,-2.69119327174872,13.9646330373697
"X.330",3300,30.2840004653931,28.7248005599976,33.5616006011963,30.548000617981,29.114400604248,20.9656003341675,30.5384004211426,34.6472004852295,28.5696004180908,27.8472005004883,21.1512003936768,26.1776005096436,-13.719519744873,-11.995199760437,-9.17975978088379,-4.85375989347696,0.244719989299774,4.75119990025461,9.62167979335785,9.21943980646133,4.82615990924835,-0.58799998190999,-6.89023986339569,-11.7927197265625,0.720319990873337,2.56711993135512,5.41863987225294,10.3657597408295,16.8235196228027,23.8289595108032,28.5002392883301,27.7347194366455,23.5047193450928,17.0663195648193,8.6907998008728,2.64735993681848,28.5108004926046,-2.52966661274309,13.9890396701247
"X.329",3290,34.7936005630493,31.4776005249023,34.6728007507324,31.1840005187988,31.152800491333,24.7440004692078,37.2936005630493,41.9344007568359,32.6848005523682,30.696800567627,23.4936004562378,30.0320003814697,-12.8255196762085,-10.8631997756958,-8.2707998714447,-4.38479991835356,0.210800005242228,4.2238399053812,8.59263978362083,7.75159984099865,3.13815992712975,-2.03727995564044,-7.63495984077454,-11.6009597053528,1.37295996506512,3.50551991403103,6.36831985403597,11.0625597858429,17.0617595748901,23.5142395095825,27.6996792907715,26.6331995239258,22.3587995452881,16.1591996536255,8.25711982226372,2.79911992813647,32.0133338829676,-2.8083732734248,13.8993730306216
"X.328",3280,26.8952004394531,26.9112003631592,33.8920004653931,32.8472005386353,32.0848004608154,22.8032004127502,32.355200630188,35.2184005584717,27.4776004638672,25.4648005065918,18.6504003295898,22.7456003646851,-14.604559715271,-12.5737596931458,-9.16383984947205,-4.50207991886139,0.468719985827804,4.53799990570545,9.16167981529236,8.87855981385708,4.82623988962173,-0.496559976667166,-7.09751986217499,-12.4989596862793,0.376159997403622,2.27671994696558,5.47087986294925,10.5922397499084,16.9023196258545,23.5871994552612,28.2112794342041,27.7995993499756,24.1243194732666,17.9200797195435,9.28391976451874,2.66423992988467,28.1121337944667,-2.75533994096393,14.1007463591446
"X.327",3270,31.7184005813599,30.2576005859375,36.2088007354736,33.3240005722046,31.5928005523682,22.671200466156,31.8048005218506,36.5856005554199,31.0776004638672,30.6000005493164,22.9312004089355,27.7696004638672,-13.4271996383667,-11.4731997375488,-8.65591980743408,-4.43439989332855,0.510479984968901,4.81815991908312,9.38679975055158,8.61503981949389,3.91047993755341,-1.53719996574521,-7.54647983551025,-11.9416797218323,0.714079988673329,2.79879994010925,5.75311988377571,10.7991197662354,17.3768796310425,24.4461595001221,28.9406393737793,27.7458393859863,22.9923995513916,16.2645596923828,7.95927982997894,2.27303992949426,30.5451338713964,-2.64792659900958,14.0053263727476
"X.326",3260,31.8368004837036,28.8784005203247,31.4824006500244,28.3952004318237,28.379200340271,22.4920003509522,34.7744006195068,38.5000007019043,29.0256005249023,26.9128005065918,20.6696003684998,26.9552003250122,-12.6389596862793,-10.750079744339,-8.04239980220795,-4.04127991467714,0.595199982881546,4.61191989946365,9.09823982477188,8.50591978693008,4.16695991051197,-0.946079984754324,-6.76159985542297,-11.1206397323608,1.18159997878969,3.30415993402898,6.47063983727992,11.3883997306824,17.3833596191406,23.7003195114136,27.9567193450928,27.2468793487549,23.4337594451904,17.3570396270752,9.11175980472565,3.02543992799521,29.0251338186264,-2.27689994295686,14.2966730091808
"X.325",3250,33.9504004516602,32.1072005996704,35.1936006698608,31.5648004608154,31.888800453186,25.69040051651,36.0112006835937,37.0984007110596,26.1936005020142,23.5992005462646,18.8144002494812,26.6128004760742,-11.973039730072,-10.0903197746277,-7.81567981529236,-4.17343990519643,0.376719988405704,4.48591987204552,8.85351974248886,7.8453598202467,3.0061599213779,-2.17039995877445,-7.4764798412323,-10.9963197593689,1.73871994811296,3.76799991041422,6.46327983537316,11.1437597389221,17.3417596054077,24.1039994735718,28.4442393493652,27.2867193756104,22.7521594848633,16.3708796234131,8.46423979139328,3.12567993424833,29.8937338600159,-2.51066661999995,14.2502863392246
"X.324",3240,30.9064005508423,30.0184005355835,36.2776005477905,34.566400604248,34.1408007888794,25.412800453186,35.8944005737305,39.1512006988525,30.0936006164551,27.8296004638672,20.6968003997803,25.9952004623413,-13.5550397186279,-11.2892797431946,-8.03455982303619,-3.69647991909087,0.913199980318546,4.61743988505006,8.81359983062744,8.09111981213093,3.74455990296602,-1.45855996187031,-7.49367982673645,-12.0805597572327,0.939919978499413,3.2184799258709,6.49167984634638,11.5378397216797,17.6832795715332,24.1057594528198,28.2863993682861,27.299679397583,23.114319404602,16.7887995986938,8.51327981090546,2.5878399412781,30.9152672246297,-2.61901994489133,14.2139396681748
"X.323",3230,31.1008003997803,28.7320004806519,33.0608004074097,30.8680006256104,31.8240005874634,25.6408006210327,38.3464008026123,43.622400604248,34.0832005767822,31.3136006317139,22.6072004776001,27.4432004699707,-13.2871197280884,-11.3274398117065,-8.28167982292175,-4.04119992087781,0.594319978624582,4.4530399042964,8.93471979880333,8.57791981565952,4.57207988494635,-0.475279987722635,-6.59551984405518,-11.4673597755432,1.17799998228252,3.19143994411826,6.32151985856891,11.3712797584534,17.6619995956421,24.3399195251465,28.8263993835449,28.1298394165039,24.1399193878174,17.8354396133423,9.39047979736328,3.15567993853986,31.5535338904063,-2.36195995904878,14.6284930167769
"X.322",3220,33.1496008758545,29.9216004486084,32.0104004516602,28.5384005088806,28.4584003829956,22.3712004318237,34.5360006027222,38.1048006286621,28.8968004608154,27.1256005096436,21.1600004043579,27.9768004608154,-12.9443996772766,-10.7348797416687,-7.48495983695984,-3.16911992996931,1.38399996210635,5.03303987157345,9.26279980421066,8.67895979225636,4.51935991072655,-0.579759990409017,-6.64071981239319,-11.3538397216797,1.02351997412741,3.49415989765525,7.1726398434639,12.4984796676636,18.6616795196533,24.9049593963623,28.975679397583,28.0447994384766,23.996319442749,17.6387996139526,9.09847978210449,2.80863993823528,29.3541338472366,-2.00245994745692,14.8598463260022
"X.321",3210,28.7080005874634,25.9048004379272,30.8240006332397,28.3960004272461,26.2480004272461,18.1512002868652,27.4768005142212,36.0400007019043,35.894400680542,37.9728006134033,26.7888005905151,28.2352004852295,-14.6043996734619,-12.6783997077942,-9.41215977668762,-4.80607987457514,0.241199993908405,4.47055987647176,9.20391978022456,8.92751981973648,4.80463989245892,-0.559999987572432,-7.13927983474731,-12.4861597557068,0.364879986166954,2.42431995145977,5.55711986505985,10.7398397846222,17.3223996276855,24.322239402771,28.8814394836426,27.931439239502,23.4825593795776,16.8365596008301,8.30767980670929,2.20775995415449,29.2200005321503,-2.83655327064544,14.0315196735151
"X.320",3200,28.6960004577637,27.5752005310059,34.2408006896973,32.9976005096436,31.9544005584717,22.7440004501343,32.7552006072998,38.6000007019043,33.1488005218506,32.0576005096436,22.7688003921509,25.981600479126,-13.218559677124,-11.3451197166443,-8.75527976226807,-4.67551990860701,0.298159997969866,4.74751988999546,9.36543976974487,8.48703982543945,3.59799991667271,-1.89559995299578,-7.74655981445312,-11.8709596824646,1.1538399835825,3.07855992022157,5.61159986957908,10.4330398082733,17.1443995895386,24.5659995117188,29.1952793121338,27.7788793029785,22.6071995010376,15.7222396011353,7.6652798666954,2.46615994566679,30.293333867391,-2.75095325956121,13.9518730177134
